id,kind,labelText,pageRoute,target,sourceFile,line,notes
generated.apps.web.lib.ai.brain.services.project.health.v2.service.ts.router-push.75,button,,dashboard-shared,"router.push(""No recent reports"")",apps/web/lib/ai-brain/services/project-health-v2.service.ts,75,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.project.health.service.ts.router-push.39,button,,dashboard-shared,router.push(`${snapshot.overdueTaskCount} overdue task(s)`),apps/web/lib/ai-brain/services/project-health.service.ts,39,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.project.health.service.ts.router-push.40,button,,dashboard-shared,"router.push(""Overdue tasks"")",apps/web/lib/ai-brain/services/project-health.service.ts,40,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.project.health.service.ts.router-push.43,button,,dashboard-shared,"router.push(""No recent reports"")",apps/web/lib/ai-brain/services/project-health.service.ts,43,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.recommendation.engine.service.ts.router-push.66,button,,dashboard-shared,"router.push({
      id: uuid(),
      projectId,
      tenantId,
      type: ""follow_up"",
      title: ""Review project budget"",
      description: ""Project is over budget. Review cost items and planned vs actual."",
      priority: ""high"",
      at,
      relatedResourceType: ""costs"",
      relatedResourceId: projectId,
    })",apps/web/lib/ai-brain/services/recommendation-engine.service.ts,66,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.recommendation.engine.service.ts.router-push.81,button,,dashboard-shared,"router.push({
      id: uuid(),
      projectId,
      tenantId,
      type: ""review"",
      title: ""Review pending documents"",
      description: `${pendingDocumentsCount} document(s) awaiting approval`,
      priority: ""medium"",
      at,
      relatedResourceType: ""documents"",
      relatedResourceId: projectId,
    })",apps/web/lib/ai-brain/services/recommendation-engine.service.ts,81,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.recommendation.engine.service.ts.router-push.96,button,,dashboard-shared,"router.push({
      id: uuid(),
      projectId,
      tenantId,
      type: ""review"",
      title: ""Review pending reports"",
      description: `${pendingReportsCount} report(s) awaiting approval`,
      priority: ""medium"",
      at,
      relatedResourceType: ""reports_pending"",
      relatedResourceId: ""list"",
    })",apps/web/lib/ai-brain/services/recommendation-engine.service.ts,96,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.recommendation.engine.service.ts.router-push.113,button,,dashboard-shared,"router.push({
      id: uuid(),
      projectId,
      tenantId,
      type: ""follow_up"",
      title: ""Resolve blockers"",
      description: health.blockers.join("". ""),
      priority: ""high"",
      at,
    })",apps/web/lib/ai-brain/services/recommendation-engine.service.ts,113,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.recommendation.engine.service.ts.router-push.126,button,,dashboard-shared,"router.push({
      id: uuid(),
      projectId,
      tenantId,
      type: ""request_evidence"",
      title: ""Improve reporting"",
      description: health.missingData.join("". ""),
      priority: ""medium"",
      at,
    })",apps/web/lib/ai-brain/services/recommendation-engine.service.ts,126,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.recommendation.engine.service.ts.router-push.141,button,,dashboard-shared,"router.push({
      id: uuid(),
      projectId,
      tenantId,
      type: ""review"",
      title: ""Review high-priority risks"",
      description: highRisks.map((r) => r.title).join(""; ""),
      priority: ""high"",
      at,
      relatedResourceType: firstWithResource?.resourceType,
      relatedResourceId: firstWithResource?.resourceId,
    })",apps/web/lib/ai-brain/services/recommendation-engine.service.ts,141,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.report.intelligence.service.ts.router-push.31,button,,dashboard-shared,"router.push({
      projectId,
      type: ""missing"",
      severity: ""medium"",
      message: ""No report days in range"",
      at,
    })",apps/web/lib/ai-brain/services/report-intelligence.service.ts,31,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.report.intelligence.service.ts.router-push.51,button,,dashboard-shared,router.push(r),apps/web/lib/ai-brain/services/report-intelligence.service.ts,51,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.report.intelligence.service.ts.router-push.59,button,,dashboard-shared,"router.push({
        projectId,
        type: ""missing"",
        severity: ""low"",
        dayId: day.id,
        message: `No report submitted for ${day.date}`,
        at,
      })",apps/web/lib/ai-brain/services/report-intelligence.service.ts,59,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.report.intelligence.service.ts.router-push.68,button,,dashboard-shared,"router.push({
        reportId: submitted[0].id,
        projectId,
        type: ""submitted"",
        severity: ""low"",
        dayId: day.id,
        message: `Report submitted for ${day.date}`,
        at,
      })",apps/web/lib/ai-brain/services/report-intelligence.service.ts,68,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.report.quality.service.ts.router-push.88,button,,dashboard-shared,"router.push({
        reportId: r.id,
        taskId: r.task_id,
        projectId,
        mediaCount,
        requiredPhotos: required,
        score,
        message: `Report has ${mediaCount}/${required} photos for linked task`,
        at,
      })",apps/web/lib/ai-brain/services/report-quality.service.ts,88,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.report.quality.service.ts.router-push.99,button,,dashboard-shared,"router.push({
        reportId: r.id,
        taskId: r.task_id,
        projectId,
        mediaCount: 0,
        requiredPhotos: 0,
        score: 0,
        message: ""Report linked to task but has no media"",
        at,
      })",apps/web/lib/ai-brain/services/report-quality.service.ts,99,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.38,button,,dashboard-shared,"router.push({
      projectId,
      source: ""blocked"",
      severity: s.severity,
      title: ""Blocked task (inferred)"",
      description: s.message,
      at,
      resourceType: ""task"",
      resourceId: s.taskId,
    })",apps/web/lib/ai-brain/services/risk-intelligence.service.ts,38,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.51,button,,dashboard-shared,"router.push({
      projectId,
      source: ""overdue"",
      severity: s.severity,
      title: ""Overdue task"",
      description: s.message,
      at,
      resourceType: ""task"",
      resourceId: s.taskId,
    })",apps/web/lib/ai-brain/services/risk-intelligence.service.ts,51,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.66,button,,dashboard-shared,"router.push({
      projectId,
      source: ""delay"",
      severity: ""medium"",
      title: ""Missing recent reports"",
      description: `${missingReports.length} days without report`,
      at,
    })",apps/web/lib/ai-brain/services/risk-intelligence.service.ts,66,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.79,button,,dashboard-shared,"router.push({
      projectId,
      source: ""missing_evidence"",
      severity: ""medium"",
      title: ""Missing photo evidence"",
      description: `${missingEvidence.length} task(s) with incomplete evidence`,
      at,
    })",apps/web/lib/ai-brain/services/risk-intelligence.service.ts,79,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.92,button,,dashboard-shared,"router.push({
      projectId,
      source: ""report_quality"",
      severity: ""low"",
      title: ""Reports without media"",
      description: `${noMediaReports.length} report(s) linked to task but have no photos`,
      at,
    })",apps/web/lib/ai-brain/services/risk-intelligence.service.ts,92,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.104,button,,dashboard-shared,"router.push({
      projectId,
      source: ""schedule_pressure"",
      severity: schedulePressure.severity,
      title: ""Schedule pressure (inferred)"",
      description: schedulePressure.message,
      at,
    })",apps/web/lib/ai-brain/services/risk-intelligence.service.ts,104,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.116,button,,dashboard-shared,router.push(...milestoneRisks),apps/web/lib/ai-brain/services/risk-intelligence.service.ts,116,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.risk.intelligence.service.ts.router-push.119,button,,dashboard-shared,router.push(...costRisks),apps/web/lib/ai-brain/services/risk-intelligence.service.ts,119,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.43,button,,dashboard-shared,"router.push(""Task past due date"")",apps/web/lib/ai-brain/services/top-risks.service.ts,43,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.44,button,,dashboard-shared,"router.push(""Overdue, in progress, no recent report (inferred)"")",apps/web/lib/ai-brain/services/top-risks.service.ts,44,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.45,button,,dashboard-shared,"router.push(""Multiple days without report"")",apps/web/lib/ai-brain/services/top-risks.service.ts,45,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.46,button,,dashboard-shared,"router.push(""Incomplete photo evidence"")",apps/web/lib/ai-brain/services/top-risks.service.ts,46,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.47,button,,dashboard-shared,"router.push(""Report linked to task but no media"")",apps/web/lib/ai-brain/services/top-risks.service.ts,47,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.48,button,,dashboard-shared,"router.push(""Overdue concentration (inferred)"")",apps/web/lib/ai-brain/services/top-risks.service.ts,48,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.49,button,,dashboard-shared,"router.push(""Milestone past target date or at risk"")",apps/web/lib/ai-brain/services/top-risks.service.ts,49,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.50,button,,dashboard-shared,"router.push(""Actual cost exceeds planned budget"")",apps/web/lib/ai-brain/services/top-risks.service.ts,50,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.51,button,,dashboard-shared,"router.push(""Budget pressure or cost item overrun"")",apps/web/lib/ai-brain/services/top-risks.service.ts,51,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.services.top.risks.service.ts.router-push.54,button,,dashboard-shared,"router.push({
      id: nextId(),
      projectId,
      rank: rank++,
      severity,
      title: r.title,
      description: r.description ?? """",
      source,
      explanation,
      evidenceReferences: r.resourceId && r.resourceType
        ? [{ resourceType: r.resourceType, resourceId: r.resourceId }]
        : [],
      confidence,
      contributingFactors: factors.length > 0 ? factors : [r.source],
      recommendedAction: getRecommendedAction(r),
      at,
    })",apps/web/lib/ai-brain/services/top-risks.service.ts,54,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ai.brain.use.cases.manager.insights.use.case.ts.router-push.38,button,,dashboard-shared,"router.push({
      id: nextId(),
      projectId,
      tenantId,
      type: ""blocker"",
      severity: health.label === ""critical"" ? ""high"" : ""medium"",
      title: ""Blockers"",
      body: health.blockers.join(""; ""),
      suggestedAction: ""Address blockers to improve project health"",
      at,
      source: ""ai_brain"",
    })",apps/web/lib/ai-brain/use-cases/manager-insights.use-case.ts,38,fallback router.push call; source CTA may be nearby
